Year,Value,Units,Series
2015,82.6,PT,EU_SKILL_READ
2012,85.6,PT,EU_SKILL_READ
2018,77.0,PT,EU_SKILL_READ
2022,74.2,PT,EU_SKILL_READ
2015,80.5,PT,EU_SKILL_MATH
2012,84.5,PT,EU_SKILL_MATH
2018,81.9,PT,EU_SKILL_MATH
2022,77.3,PT,EU_SKILL_MATH
