Year,Value,Units,Series
2014,6842239.8,EUR_1000000,EU_ODA_POVG
2015,6130790.6,EUR_1000000,EU_ODA_POVG
2016,6943260.5,EUR_1000000,EU_ODA_POVG
2017,8337348.6,EUR_1000000,EU_ODA_POVG
2018,7918881.9,EUR_1000000,EU_ODA_POVG
2019,6109368.2,EUR_1000000,EU_ODA_POVG
2020,4986517.2,EUR_1000000,EU_ODA_POVG
2021,7204235.5,EUR_1000000,EU_ODA_POVG
2022,6880422.7,EUR_1000000,EU_ODA_POVG
2023,6102050.6,EUR_1000000,EU_ODA_POVG
2024,5907395.2,EUR_1000000,EU_ODA_POVG
