Year,Value,Units,Series
2012,68.1,PT,EU_SKILL_LTRCY
2023,77.6,PT,EU_SKILL_LTRCY
2012,69.2,PT,EU_SKILL_NMRCY
2023,81.0,PT,EU_SKILL_NMRCY
