Year,Value,Units,Series
2012,68.1,%,Proporción de personas de entre 16 y 65 años que han alcanzado al menos el nivel 2 de competencia en la escala de comprensión lectora
2023,77.6,%,Proporción de personas de entre 16 y 65 años que han alcanzado al menos el nivel 2 de competencia en la escala de comprensión lectora
2012,69.2,%,Proporción de personas de entre 16 y 65 años que han alcanzado al menos el nivel 2 de competencia en la escala de matemáticas
2023,81.0,%,Proporción de personas de entre 16 y 65 años que han alcanzado al menos el nivel 2 de competencia en la escala de matemáticas
