Year,Value,Units,Series
2015,82.6,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en lectura
2012,85.6,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en lectura
2018,77.0,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en lectura
2022,74.2,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en lectura
2015,80.5,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en matemáticas
2012,84.5,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en matemáticas
2018,81.9,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en matemáticas
2022,77.3,%,Proporción de personas de 15 años que han alcanzado al menos el nivel 2 de competencia en matemáticas
